book_id,title,genres
6534,"Grave Secret (Harper Connelly, #4)","['chick-lit', 'crime', 'drama', 'horror', 'paranormal-romance', 'romance', 'science-fiction', 'suspense', 'thriller', 'young-adult']"
6535,Equus,"['mystery', 'young-adult']"
6536,"Shards of a Broken Crown (The Serpentwar Saga, #4)","['science', 'science-fiction']"
6537,"The Enchantress Returns (The Land of Stories, #2)","['fairytale', 'fantasy', 'mystery', 'young-adult']"
6538,"The Master Magician (The Paper Magician Trilogy, #3)","['chick-lit', 'historical-fiction', 'mystery', 'paranormal-romance', 'science-fiction']"
6539,One Door Away from Heaven,"['drama', 'fantasy', 'mystery', 'science', 'science-fiction', 'suspense', 'thriller']"
6540,"Love in the Afternoon (The Hathaways, #5)",['chick-lit']
6541,"Attack of the Fiend (The Last Apprentice / Wardstone Chronicles, #4)","['historical-fiction', 'mystery', 'thriller']"
6542,"The Marriage Trap (Marriage to a Billionaire, #2)",['chick-lit']
6543,The Jordan Rules,"['biography', 'history']"
6544,The Heretic Queen,"['biography', 'coming-of-age', 'drama', 'history', 'romance', 'young-adult']"
6545,"If You Want to Walk on Water, You've Got to Get Out of the Boat",['self-help']
6546,The Piano Teacher,"['chick-lit', 'drama', 'history', 'romance']"
6547,I Have Lived a Thousand Years,"['autobiography', 'biography', 'coming-of-age', 'historical-fiction', 'memoir', 'young-adult']"
6548,Willpower: Rediscovering the Greatest Human Strength,"['health', 'science']"
6549,"Secrets to the Grave (Oak Knoll, #2)","['crime', 'drama', 'romance', 'suspense', 'thriller']"
6550,"Prized (Birthmarked, #2)",['mystery']
6551,"With a Tangled Skein (Incarnations of Immortality, #3)","['romance', 'science', 'science-fiction', 'young-adult']"
6552,Body Surfing,"['chick-lit', 'drama', 'romance']"
6553,The Good Soldier,"['historical-fiction', 'history', 'romance']"
6554,"Into the Labyrinth (The Death Gate Cycle, #6)","['science-fiction', 'young-adult']"
6555,"Day by Day Armageddon (Day by Day Armageddon,#1)","['fantasy', 'science', 'science-fiction', 'suspense', 'thriller']"
6556,The Berenstain Bears' Trouble at School,"['picture-book', 'young-adult']"
6557,The Talisman (Volume 1): The Road of Trials,"['fantasy', 'graphic-novel', 'horror', 'suspense']"
6558,"Sundiver (The Uplift Saga, #1)","['fantasy', 'mystery', 'science']"
6559,Moab Is My Washpot (Memoir #1),"['coming-of-age', 'history']"
6560,"Hardline (Hacker, #3)","['chick-lit', 'drama', 'suspense']"
6561,"Eyes of Prey (Lucas Davenport, #3)","['crime', 'horror', 'suspense']"
6562,"The Dead of Night (The 39 Clues: Cahills vs. Vespers, #3)","['fantasy', 'historical-fiction', 'history', 'mystery', 'science-fiction', 'suspense', 'thriller', 'travel', 'young-adult']"
6563,"Kissing Coffins (Vampire Kisses, #2)","['horror', 'mystery', 'paranormal-romance']"
6564,War,"['biography', 'memoir', 'science']"
6565,Where Things Come Back,['coming-of-age']
6566,A Wedding in December,"['chick-lit', 'drama', 'romance']"
6567,Big Bang: The Origin of the Universe,['history']
6568,"The League of Extraordinary Gentlemen, Vol. 2","['alternate-history', 'comic-book', 'crime', 'fantasy', 'historical-fiction', 'horror', 'mystery', 'science-fiction', 'thriller']"
6569,"Birds of a Feather (Maisie Dobbs, #2)","['crime', 'history']"
6570,You Can Win: A Step by Step Tool for Top Achievers,['self-help']
6571,"The Outcasts (Brotherband Chronicles, #1)","['coming-of-age', 'historical-fiction']"
6572,On Ugliness,"['history', 'science-fiction']"
6574,"Case Closed, Vol. 1","['crime', 'drama', 'fantasy', 'graphic-novel', 'horror', 'romance', 'thriller', 'young-adult']"
6575,The Abolition of Man,"['history', 'science']"
6576,"Yu Yu Hakusho, Volume 1: Goodbye, Material World! (Yu Yu Hakusho, #1)","['fantasy', 'graphic-novel', 'horror', 'mystery', 'romance', 'young-adult']"
6577,"The King's Curse (The Plantagenet and Tudor Novels, #7)","['biography', 'drama', 'history', 'romance']"
6578,"Shaman's Crossing (Soldier Son, #1)",['science-fiction']
6579,Gods in Alabama,"['chick-lit', 'coming-of-age', 'crime', 'drama', 'romance']"
6580,"U Is for Undertow (Kinsey Millhone, #21)","['crime', 'suspense', 'thriller']"
6581,"Passage to Dawn (Forgotten Realms: Legacy of the Drow, #4; Legend of Drizzt, #10)","['fantasy', 'science']"
6582,"Bloody Jack (Bloody Jack, #1)","['coming-of-age', 'fantasy', 'history']"
6583,Shoe Dog: A Memoir by the Creator of NIKE,"['autobiography', 'history']"
6584,"The One You Love (Emma Holden Suspense Mystery, #1)","['crime', 'romance', 'suspense', 'thriller']"
6585,"Survivor In Death (In Death, #20)","['chick-lit', 'drama', 'fantasy', 'science-fiction', 'thriller']"
6587,Affinity,"['crime', 'drama', 'fantasy', 'history', 'horror', 'romance', 'suspense', 'thriller']"
6588,The Water is Wide: A Memoir,"['autobiography', 'biography', 'historical-fiction', 'history']"
6589,"Iceberg (Dirk Pitt, #3)","['crime', 'historical-fiction', 'mystery', 'science-fiction', 'suspense']"
6590,The Authoritative Calvin and Hobbes: A Calvin and Hobbes Treasury,"['art', 'comic-book', 'fantasy', 'graphic-novel', 'young-adult']"
6591,Cloudstreet,"['historical-fiction', 'travel']"
6592,The Girl Next Door,"['crime', 'drama', 'mystery', 'suspense', 'true-crime']"
6593,A Separate Reality,"['biography', 'fantasy', 'memoir', 'science', 'self-help', 'travel']"
6594,Out,"['crime', 'drama', 'suspense']"
6595,Tom's Midnight Garden,"['historical-fiction', 'mystery', 'science-fiction', 'young-adult']"
6596,"Murder of Crows (The Others, #2)","['alternate-history', 'horror', 'mystery', 'paranormal-romance', 'suspense', 'young-adult']"
6597,"What Really Happened in Peru (The Bane Chronicles, #1)","['historical-fiction', 'paranormal-romance', 'romance', 'short-story']"
6599,"Grain Brain: The Surprising Truth about Wheat, Carbs,  and Sugar--Your Brain's Silent Killers","['cookbook', 'science', 'self-help']"
6600,Pilgrim at Tinker Creek,"['autobiography', 'biography', 'memoir', 'poetry', 'science', 'travel']"
6601,"Prince of the Blood (Krondor's Sons, #1)","['science', 'science-fiction']"
6602,The Courts of Chaos (The Chronicles of Amber #5),"['science', 'science-fiction']"
6603,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",['science']
6604,Zorro,"['drama', 'fantasy', 'history', 'romance', 'young-adult']"
6605,The Introvert Advantage: How to Thrive in an Extrovert World,"['health', 'science']"
6606,"Preacher, Volume 5: Dixie Fried","['comic-book', 'crime', 'drama', 'fantasy', 'horror', 'thriller']"
6607,The Rainbow,"['drama', 'historical-fiction', 'romance']"
6608,"The Capture (Guardians of Ga'Hoole, #1)",['fantasy']
6609,Why We Get Fat: And What to Do About It,"['cookbook', 'self-help']"
6610,"T is for Trespass (Kinsey Millhone, #20)","['crime', 'suspense', 'thriller']"
6611,"Preacher, Volume 4: Ancient History","['comic-book', 'crime', 'fantasy', 'horror']"
6612,The Great Influenza: The Story of the Deadliest Pandemic in History,['health']
6613,The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun,"['autobiography', 'biography', 'history', 'memoir']"
6614,"Prince of Fools (The Red Queen's War, #1)","['historical-fiction', 'mystery', 'science-fiction']"
6616,"UnSouled (Unwind, #3)","['fantasy', 'horror', 'romance', 'thriller']"
6617,The Miracle of Mindfulness: An Introduction to the Practice of Meditation,"['health', 'self-help']"
6618,David Gets In Trouble,['picture-book']
6619,"The Face Of Deception (Eve Duncan, #1)","['crime', 'romance']"
6620,The Language Instinct: How the Mind Creates Language,['history']
6621,Descent,"['coming-of-age', 'crime', 'drama', 'horror', 'suspense']"
6622,"Black Cat, Volume 01","['crime', 'drama', 'fantasy', 'graphic-novel', 'mystery', 'science-fiction', 'thriller', 'young-adult']"
6623,Dare Me,"['chick-lit', 'coming-of-age', 'crime', 'drama', 'suspense']"
6624,"Last Breath (The Morganville Vampires, #11)","['horror', 'mystery', 'paranormal-romance']"
6625,The Yacoubian Building,"['historical-fiction', 'history', 'romance']"
6626,Martha Stewart's Cookies: The Very Best Treats to Bake and to Share,['cookbook']
6627,"Pardonable Lies (Maisie Dobbs, #3)","['crime', 'history']"
6628,"The Frog Princess (Tales of the Frog Princess, #1)","['chick-lit', 'fairytale']"
6629,Twelve Angry Men,"['crime', 'historical-fiction', 'mystery', 'young-adult']"
6630,Batman: Whatever Happened to the Caped Crusader?,"['comic-book', 'crime', 'fantasy', 'science-fiction', 'young-adult']"
6631,The Pioneer Woman: Black Heels to Tractor Wheels,"['autobiography', 'chick-lit', 'cookbook']"
6632,Swimmy,"['fantasy', 'science']"
6633,Babbitt,"['historical-fiction', 'history', 'satire']"
6634,Suttree,['historical-fiction']
6635,"Love Bites (Vampire Kisses, #7)","['fantasy', 'horror', 'paranormal-romance', 'romance']"
6636,The Gathering,['historical-fiction']
6637,sTORI Telling,"['autobiography', 'chick-lit']"
6638,"Cross My Heart (Alex Cross, #21)","['crime', 'suspense', 'thriller']"
6639,The Righteous Mind: Why Good People are Divided by Politics and Religion,"['history', 'self-help']"
6640,"Lady Friday (The Keys to the Kingdom, #5)","['mystery', 'science', 'science-fiction']"
6641,"Rock Chick Rescue (Rock Chick, #2)","['crime', 'drama', 'mystery', 'suspense']"
6642,"Locke & Key, Vol. 5: Clockworks","['comic-book', 'mystery', 'thriller', 'young-adult']"
6643,Every Soul a Star,"['coming-of-age', 'romance', 'science']"
6644,Jesus Land,"['autobiography', 'biography', 'coming-of-age', 'drama', 'young-adult']"
6645,Flotsam,"['art', 'graphic-novel', 'science', 'science-fiction']"
6646,"Silent Scream (D.I. Kim Stone, #1)","['drama', 'horror', 'suspense']"
6647,The Lion and the Mouse,"['art', 'fantasy']"
6648,The Collected Poems,"['art', 'history']"
6649,"Girl of Nightmares (Anna, #2)","['mystery', 'paranormal-romance', 'suspense', 'thriller']"
6650,"Barrayar (Vorkosigan Saga, #7)","['fantasy', 'romance', 'science']"
6651,"Alice in the Country of Hearts, Vol. 01 (Alice in the Country of Hearts, #1)","['drama', 'fairytale', 'graphic-novel', 'mystery', 'romance', 'young-adult']"
6652,"Lord of the Shadows (Cirque Du Freak, #11)","['mystery', 'science-fiction', 'suspense', 'thriller']"
6653,"Elric of Melniboné (Elric, #1)","['horror', 'science-fiction']"
6654,The Endurance: Shackleton's Legendary Antarctic Expedition,"['biography', 'memoir', 'science', 'travel', 'young-adult']"
6655,"The Candymakers (The Candymakers, #1)","['coming-of-age', 'fantasy', 'young-adult']"
6656,Winnie the Pooh and Tigger Too (Disney's Wonderful World of Reading),"['fantasy', 'picture-book']"
6657,"More Than This (More Than, #1)","['chick-lit', 'drama']"
6658,"The Fury (The Vampire Diaries, #3)","['drama', 'horror', 'mystery']"
6659,Hamilton: The Revolution,"['art', 'biography', 'drama', 'historical-fiction', 'memoir', 'poetry']"
6660,"Shelter (Mickey Bolitar, #1)","['crime', 'romance', 'suspense']"
6661,"Out of Oz (The Wicked Years, #4)","['fairytale', 'young-adult']"
6662,Selected Stories,"['anthology', 'fantasy', 'historical-fiction', 'short-story', 'young-adult']"
6663,The Taste of Home Cookbook,['cookbook']
6664,"The Metamorphosis, In the Penal Colony, and Other Stories: The Great Short Works of Franz Kafka","['fantasy', 'short-story']"
6665,Cry to Heaven,"['coming-of-age', 'drama', 'history', 'mystery', 'romance']"
6666,"Goddess (Starcrossed, #3)",['paranormal-romance']
6667,"Crave (Fallen Angels, #2)","['mystery', 'suspense']"
6668,The Dogs of War,"['crime', 'drama', 'historical-fiction', 'history', 'mystery', 'political-thriller', 'suspense']"
6669,"Necroscope (Necroscope, #1)","['science-fiction', 'suspense', 'thriller']"
6670,When Rabbit Howls,"['autobiography', 'biography', 'crime', 'drama', 'health', 'horror', 'memoir', 'science', 'true-crime']"
6671,"Variant (Variant, #1)","['fantasy', 'horror', 'romance', 'suspense', 'thriller']"
6672,"Path of the Assassin (Scot Harvath, #2)","['crime', 'mystery', 'political-thriller', 'suspense']"
6674,After,"['chick-lit', 'coming-of-age', 'crime', 'drama', 'mystery', 'romance']"
6675,Surfacing,"['drama', 'mystery', 'thriller']"
6676,You Had Me At Hello,"['drama', 'young-adult']"
6677,Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,"['autobiography', 'crime', 'history', 'mystery', 'science', 'true-crime']"
6678,"The Wheel of Time: Boxed Set #1 (Wheel of Time, #1-3)","['drama', 'romance']"
6679,"Pure (Pure, #1)","['coming-of-age', 'fantasy', 'science-fiction', 'young-adult']"
6680,Something Like Fate,"['chick-lit', 'coming-of-age', 'drama']"
6681,"Excalibur (The Warlord Chronicles, #3)","['drama', 'history', 'romance']"
6682,My Name is Mary Sutter,"['history', 'romance']"
6683,"So You Want to Be a Wizard (Young Wizards, #1)",['science-fiction']
6684,"Death in the Clouds (Hercule Poirot, #12)","['historical-fiction', 'suspense', 'thriller']"
6685,"Foreign Influence (Scot Harvath, #9)","['mystery', 'political-thriller', 'suspense']"
6686,"Cemetery Dance (Pendergast, #9)","['crime', 'fantasy', 'horror', 'science-fiction', 'suspense']"
6687,Hitch-22: A Memoir,"['history', 'science']"
6688,Baudolino,"['history', 'mystery']"
6689,"Dark Magic (Dark, #4)",['suspense']
6690,The Amber Room,"['art', 'crime', 'history', 'suspense']"
6691,"The Omen Machine (Sword of Truth, #12; Richard and Kahlan, #1)","['romance', 'science-fiction']"
6692,The Comedy of Errors,"['poetry', 'romance']"
6693,Zodiac,"['biography', 'history', 'horror', 'memoir', 'mystery', 'suspense', 'thriller']"
6694,15th Affair (Women's Murder Club #15),"['chick-lit', 'crime', 'suspense', 'thriller']"
6695,The Constant Gardener,"['crime', 'drama', 'historical-fiction', 'romance', 'suspense', 'travel']"
6696,Wish You Well,"['coming-of-age', 'drama', 'history', 'mystery', 'suspense', 'thriller', 'young-adult']"
6697,Barnyard Dance,"['fantasy', 'picture-book', 'poetry']"
6698,"Field of Prey (Lucas Davenport, #24)","['crime', 'suspense', 'thriller']"
6699,The Passenger,"['crime', 'suspense']"
6700,"Rush Too Far (Rosemary Beach, #4; Too Far, #4)","['chick-lit', 'drama', 'young-adult']"
6701,"Red Prophet (Tales of Alvin Maker, #2)","['historical-fiction', 'history', 'science', 'science-fiction', 'young-adult']"
6702,Animalia,"['art', 'fantasy', 'picture-book', 'poetry', 'science', 'young-adult']"
6703,"A Hidden Fire (Elemental Mysteries, #1)","['suspense', 'young-adult']"
6704,Stone Butch Blues,"['autobiography', 'biography', 'coming-of-age', 'historical-fiction', 'history', 'memoir']"
6705,Don't Look Back,"['chick-lit', 'crime', 'drama']"
6706,"Girl Waits with Gun (Kopp Sisters, #1)","['biography', 'chick-lit', 'crime', 'history', 'suspense', 'thriller']"
6707,Astonish Me,"['chick-lit', 'coming-of-age', 'drama', 'historical-fiction', 'romance']"
6708,A Fish Out of Water,['picture-book']
6709,"Look to Windward (Culture, #7)","['fantasy', 'science']"
6710,The Running Dream,"['coming-of-age', 'romance']"
6711,"Epilogue (The Dark Duet, #3)","['drama', 'suspense']"
6712,Ultramarathon Man: Confessions of an All-Night Runner,"['autobiography', 'biography', 'health', 'memoir', 'travel']"
6713,An Officer and a Spy,"['crime', 'mystery', 'suspense']"
6714,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,"['biography', 'historical-fiction', 'memoir', 'science', 'thriller', 'travel']"
6715,A Stranger Is Watching,"['chick-lit', 'crime', 'drama', 'horror', 'romance', 'suspense', 'thriller']"
6716,"Double Fudge (Fudge, #5)",['young-adult']
6717,"The Morganville Vampires, Volume 3 (The Morganville Vampires, #5-6)","['fantasy', 'horror', 'paranormal-romance', 'romance', 'young-adult']"
6718,Be Careful What You Wish For,"['fantasy', 'young-adult']"
6719,Storm Born (Dark Swan #1),['young-adult']
6720,"Locke & Key, Vol. 4: Keys to the Kingdom","['comic-book', 'mystery', 'thriller', 'young-adult']"
6721,"Envy (Luxe, #3)","['drama', 'fantasy', 'history', 'mystery']"
6722,"Horde (Razorland, #3)","['horror', 'thriller']"
6723,Girls of Riyadh,"['chick-lit', 'romance', 'young-adult']"
6724,The Mixed-Up Chameleon,"['art', 'fantasy', 'picture-book', 'science', 'science-fiction']"
6725,Kitty and the Midnight Hour (Kitty Norville #1),"['horror', 'mystery', 'science-fiction']"
6726,Waiting,"['drama', 'history', 'romance']"
6727,Burmese Days,"['biography', 'drama', 'history', 'memoir', 'travel']"
6728,The Jester,"['crime', 'fantasy', 'historical-fiction', 'mystery', 'romance', 'suspense', 'thriller']"
6729,Ordinary People,"['chick-lit', 'coming-of-age', 'drama', 'romance', 'young-adult']"
6730,In Real Life,"['coming-of-age', 'fantasy', 'science-fiction']"
6732,"Robin Hood, The Prince of Thieves","['drama', 'fantasy', 'historical-fiction', 'history', 'romance', 'young-adult']"
6733,"Peeps (Peeps, #1)","['mystery', 'paranormal-romance', 'romance', 'science', 'thriller']"
6734,"The Riddle (The Books of Pellinor, #2)","['coming-of-age', 'romance']"
6735,"Jealousy (Strange Angels, #3)","['mystery', 'paranormal-romance']"
6736,Collected Poems,['anthology']
6737,Vinegar Girl,['chick-lit']
6738,"The Hedge Knight (The Hedge Knight Graphic Novels, #1)","['comic-book', 'historical-fiction', 'young-adult']"
6739,"Breathe (Colorado Mountain, #4)","['chick-lit', 'crime', 'drama', 'mystery', 'suspense']"
6740,"The Blackhouse (Lewis Trilogy, #1)","['coming-of-age', 'suspense', 'thriller']"
6741,"Scandal in Spring (Wallflowers, #4)",['chick-lit']
6742,On the Street Where You Live,"['crime', 'drama', 'horror', 'romance', 'thriller']"
6743,"Succubus on Top (Georgina Kincaid, #2)","['chick-lit', 'mystery', 'young-adult']"
6744,"The Silent Blade (Forgotten Realms: Paths of Darkness, #1; Legend of Drizzt, #11)",['science']
6745,Inherit the Wind,"['history', 'science', 'young-adult']"
6746,Round Ireland with a Fridge,"['autobiography', 'biography', 'memoir']"
6747,"The Dark and Hollow Places (The Forest of Hands and Teeth, #3)","['paranormal-romance', 'science-fiction', 'thriller']"
6748,Uganda Be Kidding Me,"['autobiography', 'biography', 'chick-lit', 'memoir', 'travel']"
6749,"This Book Is Not Good for You (Secret, #3)","['suspense', 'young-adult']"
6750,Eating the Dinosaur,"['history', 'memoir', 'science']"
6751,The Declaration of Independence and The Constitution of the United States,"['biography', 'historical-fiction', 'science']"
6752,"Aztec (Aztec, #1)","['coming-of-age', 'fantasy', 'history', 'romance', 'thriller']"
6753,All the Birds in the Sky,"['coming-of-age', 'romance', 'science', 'young-adult']"
6754,Dodger,"['alternate-history', 'coming-of-age', 'crime', 'fantasy', 'history', 'mystery', 'romance']"
6755,"The River (Brian's Saga, #2)",['thriller']
6756,"Wildwood Dancing (Wildwood, #1)",['fairytale']
6757,Home Again,"['chick-lit', 'drama', 'romance']"
6758,Books of Blood: Volume One (Books of Blood #1),"['anthology', 'fantasy', 'mystery', 'short-story', 'thriller']"
6759,"Indebted (The Premonition, #3)",['romance']
6760,The Man From St. Petersburg,"['crime', 'drama', 'history', 'mystery', 'romance', 'suspense', 'thriller']"
6761,"Daring to Dream (Dream Trilogy, #1)","['chick-lit', 'drama', 'fantasy']"
6762,"Judgment in Death (In Death, #11)","['chick-lit', 'fantasy', 'science-fiction', 'thriller']"
6763,"Innocent in Death (In Death, #24)","['fantasy', 'science-fiction', 'thriller']"
6764,Waiting to Be Heard: A Memoir,"['autobiography', 'biography', 'crime', 'mystery', 'travel', 'true-crime']"
6765,"Once Upon a Marigold (Upon a Marigold, #1)","['chick-lit', 'fairytale', 'mystery']"
6766,"The Wedding (Lairds' Fiancées, #2)","['chick-lit', 'history', 'mystery']"
6767,"The Dead in Their Vaulted Arches (Flavia de Luce, #6)","['coming-of-age', 'crime', 'suspense', 'young-adult']"
6768,Heart of Darkness and The Secret Sharer,"['historical-fiction', 'horror', 'young-adult']"
6769,S.,"['art', 'historical-fiction', 'romance', 'science-fiction', 'thriller']"
6770,Lullabies for Little Criminals,"['coming-of-age', 'crime', 'drama', 'young-adult']"
6771,"Fairest (An Unfortunate Fairy Tale, #2)","['fairytale', 'mystery', 'paranormal-romance', 'romance']"
6772,رباعيات خيام,"['historical-fiction', 'history', 'poetry', 'romance']"
6773,"Sever (The Chemical Garden, #3)",['mystery']
6774,"Fourth Grave Beneath My Feet (Charley Davidson, #4)","['chick-lit', 'crime', 'suspense']"
6775,"Runaways, Vol. 1: Pride and Joy (Runaways, #1)","['comic-book', 'coming-of-age', 'crime', 'romance', 'science-fiction']"
6777,The Dogs of Babel,"['chick-lit', 'drama', 'fantasy', 'mystery', 'romance', 'science-fiction', 'suspense', 'thriller']"
6778,Madeline and the Bad Hat,"['history', 'picture-book', 'poetry']"
6779,"77 Shadow Street (Pendleton, #1)","['fantasy', 'mystery', 'science-fiction', 'suspense', 'thriller']"
6780,"Sir Thursday (The Keys to the Kingdom, #4)","['mystery', 'science', 'science-fiction']"
6781,"Parallel Worlds: A Journey Through Creation, Higher Dimensions, and the Future of the Cosmos","['history', 'science-fiction']"
6782,Facing Your Giants: A David and Goliath Story for Everyday People,"['guide', 'self-help']"
6783,"Fate (My Blood Approves, #2)",['young-adult']
6784,Ina May's Guide to Childbirth,"['health', 'science', 'self-help']"
6785,Anne Frank : The Biography,"['autobiography', 'crime', 'history', 'memoir', 'young-adult']"
6786,The Krishna Key,"['crime', 'drama', 'fantasy', 'historical-fiction', 'history', 'mystery', 'suspense', 'thriller']"
6787,Tropic of Capricorn,"['biography', 'drama', 'romance']"
6788,An Occurrence at Owl Creek Bridge,"['crime', 'drama', 'fantasy', 'historical-fiction', 'history', 'mystery', 'short-story', 'suspense', 'young-adult']"
6789,The Sweet Gum Tree,"['coming-of-age', 'drama', 'young-adult']"
6790,"Flight of the Old Dog (Patrick McLanahan, #1)","['drama', 'fantasy', 'historical-fiction', 'mystery', 'suspense', 'thriller']"
6791,A Complicated Kindness,"['coming-of-age', 'young-adult']"
6792,"Raven Rise (Pendragon, #9)","['science', 'science-fiction']"
6793,Glory over Everything: Beyond The Kitchen House,"['historical-fiction', 'history']"
6794,"Class A (Cherub, #2)","['action-and-adventure', 'crime', 'mystery', 'suspense', 'thriller']"
6795,"A New Song (Mitford Years, #5)","['drama', 'romance']"
6796,"Deeper Than the Dead (Oak Knoll, #1)","['crime', 'horror', 'mystery', 'romance']"
6798,Accelerando (Singularity),"['fantasy', 'science']"
6799,Girl at War,"['coming-of-age', 'drama', 'history', 'young-adult']"
6800,"Lord Loss (The Demonata, #1)","['mystery', 'suspense', 'thriller']"
6801,"Runaway (Airhead, #3)","['chick-lit', 'crime', 'drama', 'fantasy', 'mystery', 'romance', 'suspense']"
6802,"Sidetracked (Kurt Wallander, #5)","['suspense', 'thriller']"
6803,"Sometimes It Lasts (Sea Breeze, #5)","['chick-lit', 'drama', 'young-adult']"
6805,"Graduation Day (The Testing, #3)","['fantasy', 'romance', 'suspense', 'thriller']"
6806,The Honk and Holler Opening Soon,"['chick-lit', 'drama', 'romance']"
6807,Strange Highways,"['anthology', 'crime', 'fantasy', 'mystery', 'science-fiction', 'short-story', 'suspense', 'thriller']"
6808,The Passion,"['fantasy', 'history', 'romance']"
6809,The Power of the Dog,"['drama', 'historical-fiction', 'history', 'mystery', 'suspense']"
6810,America's First Daughter,"['biography', 'history', 'romance']"
6811,"The Undead Pool (The Hollows, #12)","['horror', 'mystery', 'paranormal-romance']"
6812,"On the Edge (The Edge, #1)",['mystery']
6813,Kira-Kira,"['coming-of-age', 'drama']"
6814,"The Human Division (Old Man's War, #5)","['anthology', 'fantasy', 'mystery', 'science', 'short-story', 'thriller']"
6815,"The Fate of Ten (Lorien Legacies, #6)",['romance']
6816,"The Fourth Bear (Nursery Crime, #2)","['alternate-history', 'crime', 'fairytale', 'satire', 'science-fiction', 'thriller', 'young-adult']"
6817,"The Unwritten, Vol. 1: Tommy Taylor and the Bogus Identity","['comic-book', 'horror', 'mystery', 'young-adult']"
6818,The Enchantress of Florence,"['history', 'mystery', 'romance']"
6819,"Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny","['chick-lit', 'romance', 'self-help', 'thriller', 'young-adult']"
6820,"The History of Sexuality, Volume 1: An Introduction","['history', 'science']"
6821,"Takedown (Scot Harvath, #5)","['mystery', 'political-thriller', 'suspense']"
6822,"From the Earth to the Moon (Extraordinary Voyages, #4)","['fantasy', 'historical-fiction', 'science', 'science-fiction', 'travel', 'young-adult']"
6823,"Armageddon: The Cosmic Battle of the Ages (Left Behind, #11)","['drama', 'fantasy', 'mystery', 'science-fiction', 'suspense', 'thriller']"
6824,Van Gogh: The Life,['autobiography']
6825,Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life,"['health', 'prayer', 'self-help']"
6826,"Moonlight Mile (Kenzie & Gennaro,#6)","['drama', 'mystery', 'suspense', 'thriller']"
6827,Vampires in the Lemon Grove,"['anthology', 'horror', 'science-fiction', 'short-story']"
6828,"First Among Sequels (Thursday Next, #5)","['alternate-history', 'crime', 'satire']"
6829,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,"['autobiography', 'biography', 'chick-lit']"
6830,"City of Dragons (Rain Wild Chronicles, #3)","['romance', 'science-fiction', 'young-adult']"
6831,"The Heist (Gabriel Allon, #14)","['art', 'crime', 'historical-fiction', 'suspense']"
6832,The Judgment of Paris: The Revolutionary Decade That Gave the World Impressionism,['biography']
6833,Darkfall,"['crime', 'fantasy', 'horror', 'mystery', 'science', 'science-fiction', 'suspense', 'thriller']"
6835,"Well-Schooled in Murder (Inspector Lynley, #3)","['suspense', 'thriller']"
6836,"Perfect (Second Opportunities, #2)","['chick-lit', 'crime', 'drama', 'fantasy', 'historical-fiction', 'mystery', 'suspense']"
6837,Someone,"['coming-of-age', 'drama', 'historical-fiction']"
6838,"Brilliance of the Moon (Tales of the Otori, #3)","['alternate-history', 'drama', 'history', 'romance']"
6839,Suicide Notes,"['coming-of-age', 'drama', 'romance']"
6840,Starter for Ten,"['chick-lit', 'coming-of-age', 'drama', 'romance', 'young-adult']"
6841,The Three Little Pigs,"['fantasy', 'picture-book']"
6842,"Twenty Years After (The D'Artagnan Romances, #2)","['history', 'mystery', 'romance', 'thriller', 'young-adult']"
6843,Friction,"['crime', 'suspense', 'thriller']"
6844,Moon Palace,"['drama', 'romance']"
6845,"The Seventh Gate (The Death Gate Cycle, #7)","['science-fiction', 'young-adult']"
6846,"Hellboy, Vol. 2: Wake the Devil (Hellboy, #2)","['comic-book', 'drama', 'mystery', 'science-fiction']"
6847,"The Unwanteds (Unwanteds, #1)","['art', 'science-fiction']"
6848,"Ashfall (Ashfall, #1)","['coming-of-age', 'fantasy', 'horror', 'suspense', 'thriller']"
6849,"Bright Side (Bright Side, #1)","['chick-lit', 'drama', 'young-adult']"
6850,The Day Jimmy's Boa Ate the Wash,"['fantasy', 'picture-book']"
6851,"The Panther  (John Corey, #6)","['crime', 'mystery', 'suspense']"
6852,Under the Skin,"['fantasy', 'mystery', 'suspense', 'thriller']"
6853,The Unexpected Mrs. Pollifax  (Mrs. Pollifax #1),"['crime', 'historical-fiction', 'mystery', 'suspense', 'thriller', 'travel']"
6854,"White Fire (Pendergast, #13)","['crime', 'historical-fiction', 'horror', 'science-fiction', 'suspense']"
6855,"The Innocent Mage (Kingmaker, Kingbreaker, #1)","['science-fiction', 'young-adult']"
6856,Wir Kinder vom Bahnhof Zoo,"['autobiography', 'coming-of-age', 'crime', 'drama', 'history', 'memoir', 'romance', 'young-adult']"
6857,Dragons of Eden: Speculations on the Evolution of Human Intelligence,['history']
6858,"S is for Silence (Kinsey Millhone, #19)","['crime', 'suspense', 'thriller']"
6859,"Maximum Security (Cherub, #3)","['action-and-adventure', 'crime', 'fantasy', 'mystery', 'thriller']"
6860,Frédéric,"['art', 'fantasy', 'picture-book', 'poetry']"
6861,"Inside Out (Insider, #1)",['mystery']
